user_id,user_url,funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis,posted_year
76561198067713802,http://steamcommunity.com/profiles/76561198067713802,,2015-02-14,,221100,1 of 3 people (33%) found this review helpful,True,2,2015
76561198187212131,http://steamcommunity.com/profiles/76561198187212131,,2015-09-12,,316010,0 of 2 people (0%) found this review helpful,True,2,2015
76561198044678148,http://steamcommunity.com/profiles/76561198044678148,,2015-09-12,,218230,No ratings yet,True,2,2015
Alex680,http://steamcommunity.com/id/Alex680,,2015-07-01,,333930,No ratings yet,True,2,2015
alansiulun,http://steamcommunity.com/id/alansiulun,,2015-07-01,,222880,No ratings yet,True,0,2015
Albolah,http://steamcommunity.com/id/Albolah,,2015-06-15,,730,No ratings yet,True,2,2015
76561198003056556,http://steamcommunity.com/profiles/76561198003056556,,2015-01-15,,55230,1 of 1 people (100%) found this review helpful,True,2,2015
maxpaynepillkiller,http://steamcommunity.com/id/maxpaynepillkiller,,2015-04-29,,232090,No ratings yet,True,2,2015
AlexNoClutch,http://steamcommunity.com/id/AlexNoClutch,,2015-03-29,,4000,No ratings yet,True,0,2015
Alexwai04,http://steamcommunity.com/id/Alexwai04,,2014-11-23,,206420,No ratings yet,True,2,2014
76561198095481910,http://steamcommunity.com/profiles/76561198095481910,,2014-02-12,,224260,No ratings yet,True,0,2014
76561198164545985,http://steamcommunity.com/profiles/76561198164545985,,2013-12-26,,550,No ratings yet,True,2,2013
AlkalineDeath,http://steamcommunity.com/id/AlkalineDeath,,2015-08-29,,346110,0 of 1 people (0%) found this review helpful,True,2,2015
76561198075935236,http://steamcommunity.com/profiles/76561198075935236,,2015-10-05,"Last edited October 5, 2015.",380770,0 of 5 people (0%) found this review helpful,False,0,2015
AlpacaRevolution,http://steamcommunity.com/id/AlpacaRevolution,,2013-06-14,"Last edited March 4, 2015.",227680,No ratings yet,False,0,2013
76561198071952798,http://steamcommunity.com/profiles/76561198071952798,,2015-11-23,,233250,2 of 5 people (40%) found this review helpful,True,1,2015
76561198016753953,http://steamcommunity.com/profiles/76561198016753953,1 person found this review funny,2015-05-31,,730,2 of 2 people (100%) found this review helpful,True,0,2015
76561198057869849,http://steamcommunity.com/profiles/76561198057869849,3 people found this review funny,2015-05-03,"Last edited November 8, 2015.",730,3 of 4 people (75%) found this review helpful,True,2,2015
lol_ursuchanoob,http://steamcommunity.com/id/lol_ursuchanoob,,2015-08-06,,730,No ratings yet,True,2,2015
AMV72,http://steamcommunity.com/id/AMV72,,2015-10-05,,370480,2 of 2 people (100%) found this review helpful,True,2,2015
76561198069170979,http://steamcommunity.com/profiles/76561198069170979,,2015-12-17,,313740,1 of 2 people (50%) found this review helpful,True,2,2015
76561198085956238,http://steamcommunity.com/profiles/76561198085956238,,2014-12-17,,1840,1 of 1 people (100%) found this review helpful,True,2,2014
76561198132540690,http://steamcommunity.com/profiles/76561198132540690,,2014-09-30,,440,1 of 1 people (100%) found this review helpful,True,2,2014
711armageddoncarmageddon,http://steamcommunity.com/id/711armageddoncarmageddon,,2015-03-10,,266210,1 of 2 people (50%) found this review helpful,True,2,2015
76561198055790408,http://steamcommunity.com/profiles/76561198055790408,,2015-03-10,,264200,No ratings yet,True,2,2015
76561198099625419,http://steamcommunity.com/profiles/76561198099625419,4 people found this review funny,2015-09-01,,287700,4 of 5 people (80%) found this review helpful,True,1,2015
AngryAinsley,http://steamcommunity.com/id/AngryAinsley,,2015-11-18,,377160,No ratings yet,True,1,2015
uradumbtit,http://steamcommunity.com/id/uradumbtit,,2015-08-08,,221380,No ratings yet,True,1,2015
76561198037038784,http://steamcommunity.com/profiles/76561198037038784,,2015-07-15,,333950,No ratings yet,True,1,2015
IKillNoobsFirst,http://steamcommunity.com/id/IKillNoobsFirst,,2015-06-12,,222420,No ratings yet,False,1,2015
76561198037888300,http://steamcommunity.com/profiles/76561198037888300,,2015-05-19,,271590,No ratings yet,True,1,2015
1234865654,http://steamcommunity.com/id/1234865654,,2015-05-11,"Last edited May 11, 2015.",298110,No ratings yet,True,1,2015
76561198040925596,http://steamcommunity.com/profiles/76561198040925596,,2015-05-02,,222440,No ratings yet,True,1,2015
76561198039441595,http://steamcommunity.com/profiles/76561198039441595,,2014-08-20,,317470,No ratings yet,False,0,2014
76561198036687918,http://steamcommunity.com/profiles/76561198036687918,,2014-03-18,,47410,No ratings yet,True,2,2014
76561198071475367,http://steamcommunity.com/profiles/76561198071475367,,2015-05-01,,245620,2 of 3 people (67%) found this review helpful,True,2,2015
76561198049916759,http://steamcommunity.com/profiles/76561198049916759,5 people found this review funny,2015-10-28,,70,14 of 19 people (74%) found this review helpful,True,0,2015
XABLAUziitu,http://steamcommunity.com/id/XABLAUziitu,,2014-12-15,,274980,20 of 23 people (87%) found this review helpful,True,2,2014
76561198012909706,http://steamcommunity.com/profiles/76561198012909706,,2014-12-06,,202090,1 of 2 people (50%) found this review helpful,True,2,2014
dragonchief,http://steamcommunity.com/id/dragonchief,,2015-04-11,,339280,1 of 4 people (25%) found this review helpful,True,2,2015
76561198040530605,http://steamcommunity.com/profiles/76561198040530605,1 person found this review funny,2015-01-31,,314130,1 of 5 people (20%) found this review helpful,False,0,2015
76561197974500703,http://steamcommunity.com/profiles/76561197974500703,,2015-09-13,,570,No ratings yet,True,1,2015
76561198047185525,http://steamcommunity.com/profiles/76561198047185525,1 person found this review funny,2013-07-26,,212680,No ratings yet,True,2,2013
sweep6060,http://steamcommunity.com/id/sweep6060,,2013-05-18,,200210,No ratings yet,True,2,2013
bilyitu,http://steamcommunity.com/id/bilyitu,,2011-10-30,,440,No ratings yet,True,2,2011
76561198020928326,http://steamcommunity.com/profiles/76561198020928326,,2015-12-13,,417860,No ratings yet,True,1,2015
Array71,http://steamcommunity.com/id/Array71,,2015-05-18,,251970,5 of 8 people (63%) found this review helpful,True,2,2015
76561198041877981,http://steamcommunity.com/profiles/76561198041877981,,2014-12-13,,304930,No ratings yet,True,1,2014
ARZARNAR,http://steamcommunity.com/id/ARZARNAR,,2015-07-31,,400,No ratings yet,True,2,2015
darkmassieh,http://steamcommunity.com/id/darkmassieh,,2015-06-29,,620,No ratings yet,True,2,2015
asianturtlefrenzy,http://steamcommunity.com/id/asianturtlefrenzy,,2015-06-29,,238460,No ratings yet,True,2,2015
blowjobsfurdayzandgayz,http://steamcommunity.com/id/blowjobsfurdayzandgayz,,2015-02-12,,6060,No ratings yet,True,2,2015
76561198082992295,http://steamcommunity.com/profiles/76561198082992295,,2014-03-29,,440,No ratings yet,True,2,2014
LaLocaDeLosDulces,http://steamcommunity.com/id/LaLocaDeLosDulces,,2015-02-04,"Last edited February 4, 2015.",730,2 of 3 people (67%) found this review helpful,True,2,2015
76561198064352761,http://steamcommunity.com/profiles/76561198064352761,,2014-04-21,"Last edited April 21, 2014.",265610,3 of 3 people (100%) found this review helpful,True,2,2014
assassin_warman,http://steamcommunity.com/id/assassin_warman,1 person found this review funny,2013-02-15,,31280,1 of 1 people (100%) found this review helpful,True,2,2013
Astrelt,http://steamcommunity.com/id/Astrelt,,2013-02-15,,4000,1 of 1 people (100%) found this review helpful,True,2,2013
76561198091740831,http://steamcommunity.com/profiles/76561198091740831,,2013-02-15,,240,No ratings yet,True,2,2013
omgihaveawebpage,http://steamcommunity.com/id/omgihaveawebpage,,2015-08-01,,252490,0 of 1 people (0%) found this review helpful,True,0,2015
Swish0009,http://steamcommunity.com/id/Swish0009,,2013-12-27,,8930,2 of 2 people (100%) found this review helpful,True,2,2013
Aurora99,http://steamcommunity.com/id/Aurora99,,2014-07-16,,304930,1 of 1 people (100%) found this review helpful,True,2,2014
76561198053071988,http://steamcommunity.com/profiles/76561198053071988,,2015-01-13,,237310,No ratings yet,True,0,2015
76561198083375450,http://steamcommunity.com/profiles/76561198083375450,,2014-01-11,,224260,No ratings yet,True,2,2014
scroopy22,http://steamcommunity.com/id/scroopy22,103 people found this review funny,2015-09-03,,230410,131 of 188 people (70%) found this review helpful,True,2,2015
76561198078730600,http://steamcommunity.com/profiles/76561198078730600,,2014-01-20,,440,2 of 2 people (100%) found this review helpful,True,2,2014
auzmoz,http://steamcommunity.com/id/auzmoz,,2014-05-03,,440,1 of 1 people (100%) found this review helpful,True,2,2014
fatrangacuntnolifevirgin,http://steamcommunity.com/id/fatrangacuntnolifevirgin,,2014-08-02,Last edited March 31.,570,0 of 1 people (0%) found this review helpful,True,2,2014
76561198064150679,http://steamcommunity.com/profiles/76561198064150679,,2014-03-17,,8930,1 of 1 people (100%) found this review helpful,True,2,2014
76561198110293299,http://steamcommunity.com/profiles/76561198110293299,,2015-07-19,,105600,2 of 2 people (100%) found this review helpful,True,0,2015
de_triggered,http://steamcommunity.com/id/de_triggered,,2015-05-26,,221100,1 of 3 people (33%) found this review helpful,True,2,2015
76561198071748311,http://steamcommunity.com/profiles/76561198071748311,,2015-11-22,,107410,No ratings yet,True,2,2015
Azrafael,http://steamcommunity.com/id/Azrafael,,2014-10-18,,231430,No ratings yet,True,1,2014
-Azsael-,http://steamcommunity.com/id/-Azsael-,,2014-12-30,,218620,No ratings yet,True,2,2014
hoarbiscuit,http://steamcommunity.com/id/hoarbiscuit,2 people found this review funny,2015-01-22,,570,2 of 3 people (67%) found this review helpful,True,2,2015
bohgeraltofrivia,http://steamcommunity.com/id/bohgeraltofrivia,,2015-08-20,,333930,No ratings yet,False,0,2015
TeH-B-Rad,http://steamcommunity.com/id/TeH-B-Rad,,2015-05-14,,230410,2 of 6 people (33%) found this review helpful,False,2,2015
BAW_Killer,http://steamcommunity.com/id/BAW_Killer,1 person found this review funny,2015-04-13,,271590,1 of 2 people (50%) found this review helpful,True,1,2015
gamerdude7892,http://steamcommunity.com/id/gamerdude7892,,2014-10-01,"Last edited October 1, 2014.",218620,1 of 2 people (50%) found this review helpful,True,2,2014
2ez4medick,http://steamcommunity.com/id/2ez4medick,1 person found this review funny,2013-12-28,"Last edited December 28, 2013.",219740,1 of 2 people (50%) found this review helpful,True,2,2013
BBBirb,http://steamcommunity.com/id/BBBirb,,2013-12-28,,7940,1 of 3 people (33%) found this review helpful,True,2,2013
AgentXiri,http://steamcommunity.com/id/AgentXiri,,2014-11-30,,234190,0 of 1 people (0%) found this review helpful,True,0,2014
76561197998761331,http://steamcommunity.com/profiles/76561197998761331,,2013-12-28,,10180,0 of 2 people (0%) found this review helpful,True,2,2013
76561198064579722,http://steamcommunity.com/profiles/76561198064579722,,2013-12-28,,33900,0 of 2 people (0%) found this review helpful,True,2,2013
76561198096750939,http://steamcommunity.com/profiles/76561198096750939,,2015-01-05,,261030,0 of 3 people (0%) found this review helpful,True,2,2015
potatoskins,http://steamcommunity.com/id/potatoskins,,2014-12-23,,243470,0 of 3 people (0%) found this review helpful,True,0,2014
crispymemesmantheyremyfavourite,http://steamcommunity.com/id/crispymemesmantheyremyfavourite,,2015-09-01,,302830,0 of 1 people (0%) found this review helpful,False,0,2015
76561198074409406,http://steamcommunity.com/profiles/76561198074409406,,2014-10-04,,570,No ratings yet,False,1,2014
76561198076548816,http://steamcommunity.com/profiles/76561198076548816,,2013-12-08,,212680,1 of 2 people (50%) found this review helpful,True,0,2013
chillrend,http://steamcommunity.com/id/chillrend,1 person found this review funny,2015-11-06,,304930,1 of 3 people (33%) found this review helpful,False,0,2015
Gborges,http://steamcommunity.com/id/Gborges,,2015-09-23,,304050,No ratings yet,True,2,2015
lukeyturley,http://steamcommunity.com/id/lukeyturley,,2014-05-31,,203750,No ratings yet,True,0,2014
PolygonCloud,http://steamcommunity.com/id/PolygonCloud,,2015-06-24,,227940,2 of 2 people (100%) found this review helpful,False,1,2015
76561198095142204,http://steamcommunity.com/profiles/76561198095142204,1 person found this review funny,2015-07-22,,355180,0 of 1 people (0%) found this review helpful,False,2,2015
76561198070735033,http://steamcommunity.com/profiles/76561198070735033,,2015-06-03,,4000,No ratings yet,True,1,2015
76561198018560501,http://steamcommunity.com/profiles/76561198018560501,,2014-07-26,,236390,0 of 1 people (0%) found this review helpful,True,2,2014
Infixation,http://steamcommunity.com/id/Infixation,,2014-04-23,,730,No ratings yet,True,2,2014
JuanManSnipez,http://steamcommunity.com/id/JuanManSnipez,,2014-04-12,,440,3 of 3 people (100%) found this review helpful,True,1,2014
Ben_Andy,http://steamcommunity.com/id/Ben_Andy,,2015-04-04,,4000,2 of 2 people (100%) found this review helpful,True,2,2015
Bennysaputra,http://steamcommunity.com/id/Bennysaputra,,2015-01-05,,302830,No ratings yet,False,1,2015
76561198067021476,http://steamcommunity.com/profiles/76561198067021476,,2014-09-14,,220200,No ratings yet,True,2,2014
76561198190487725,http://steamcommunity.com/profiles/76561198190487725,,2014-09-14,,242760,No ratings yet,True,2,2014
76561198045071942,http://steamcommunity.com/profiles/76561198045071942,,2015-10-12,,352460,1 of 3 people (33%) found this review helpful,True,2,2015
Bhappiikhat,http://steamcommunity.com/id/Bhappiikhat,2 people found this review funny,2015-03-22,,322920,3 of 7 people (43%) found this review helpful,True,2,2015
Ahahahahahahahahahahahahahahaha,http://steamcommunity.com/id/Ahahahahahahahahahahahahahahaha,,2015-12-01,,234792,No ratings yet,True,1,2015
BITCHPLESE,http://steamcommunity.com/id/BITCHPLESE,,2014-05-10,,252490,No ratings yet,True,2,2014
Too_1337,http://steamcommunity.com/id/Too_1337,16 people found this review funny,2015-08-01,"Last edited August 2, 2015.",304050,95 of 173 people (55%) found this review helpful,False,0,2015
76561198007342405,http://steamcommunity.com/profiles/76561198007342405,1 person found this review funny,2014-12-30,Last edited July 7.,550,1 of 1 people (100%) found this review helpful,True,2,2014
IJustWantedToTalk,http://steamcommunity.com/id/IJustWantedToTalk,,2014-12-27,"Last edited December 27, 2014.",206420,1 of 2 people (50%) found this review helpful,True,2,2014
76561198034643189,http://steamcommunity.com/profiles/76561198034643189,1 person found this review funny,2013-12-26,,10180,2 of 2 people (100%) found this review helpful,True,2,2013
mavros88,http://steamcommunity.com/id/mavros88,,2014-07-13,,304930,4 of 5 people (80%) found this review helpful,True,2,2014
Hummingsenpai,http://steamcommunity.com/id/Hummingsenpai,2 people found this review funny,2015-01-28,,265750,7 of 11 people (64%) found this review helpful,True,0,2015
CHAAANG,http://steamcommunity.com/id/CHAAANG,1 person found this review funny,2014-05-08,,252490,2 of 3 people (67%) found this review helpful,True,2,2014
76561198056980314,http://steamcommunity.com/profiles/76561198056980314,,2013-11-21,,4000,2 of 3 people (67%) found this review helpful,True,2,2013
76561198077586769,http://steamcommunity.com/profiles/76561198077586769,,2013-12-07,,211820,0 of 1 people (0%) found this review helpful,True,0,2013
bitmat,http://steamcommunity.com/id/bitmat,,2013-02-09,,105600,0 of 1 people (0%) found this review helpful,True,2,2013
Ghoster09,http://steamcommunity.com/id/Ghoster09,,2014-01-09,,730,0 of 2 people (0%) found this review helpful,True,2,2014
Barridos,http://steamcommunity.com/id/Barridos,,2014-12-26,,276340,0 of 7 people (0%) found this review helpful,True,2,2014
76561197988863895,http://steamcommunity.com/profiles/76561197988863895,1 person found this review funny,2015-03-13,"Last edited March 14, 2015.",304930,No ratings yet,True,1,2015
